Street Name
רחוב האמוראים
רחוב 2149
רחוב האסיף
רחוב 3583
שביל האספרגוס
שביל 762
רחוב האקליפטוס
רחוב 3519
"רחוב האר""י"
רחוב 124
רחוב הארבעה
רחוב 664
רחוב הארד
רחוב 939
רחוב הארון אל רשיד
רחוב 3906
רחוב האשכולית
רחוב 3148
רחוב האתרוג
רחוב 3187
לא עיר הבאר
לא עיר 6542
כיכר הבימה
כיכר 367
"שדרות הבעש""ט"
שדרות 3251
רחוב הברון הירש
רחוב 2018
רחוב הברוש
רחוב 3522
רחוב הברזל
רחוב 902
לא עיר הברכה
לא עיר 6543
רחוב הבשן
רחוב 206
רחוב הגבור האלמוני
רחוב 1006
דרך הגבורה
דרך 731
לא עיר הגבורים
לא עיר 3716
רחוב הגדוד העברי
רחוב 37
רחוב הגולן
רחוב 914
רחוב הגיחון
רחוב 3727
כיכר הגייסות
כיכר 1078
סמטת הגינה
סמטת 47
רחוב הגלבוע
רחוב 66
רחוב הגליל
רחוב 441
רחוב הגלעד
רחוב 227
רחוב הגמנסיה העברית
רחוב 3349
לא עיר הגנים
לא עיר 6541
רחוב הגפן
רחוב 754
"רחוב הגר""א"
רחוב 384
רחוב הדגה
רחוב 3097
רחוב הדגל
רחוב 3603
רחוב הדואר
רחוב 3325
רחוב הדולפין
רחוב 3037
רחוב הדייגים
רחוב 3100
שביל הדמומית
שביל 766
רחוב הדסה
רחוב 275
רחוב הדף היומי
רחוב 2160
רחוב הדר יוסף
רחוב 819
רחוב ההגה
רחוב 3084
דרך ההגנה
דרך 460
גשר ההגנה
גשר 9044
לא עיר ההגנה - גבעתיים
לא עיר 6536
מתחם ההגנה-נשרי צבי
מתחם 4901
רחוב ההדס
רחוב 3176
שדרות ההשכלה
שדרות 729
רחוב הוברמן
רחוב 344
רחוב הוד מרדכי (מוטי) האלוף
רחוב 2314
רחוב הודיה
רחוב 4011
רחוב הוז דב
רחוב 506
גשר הולכי רגל
גשר 9008
גשר הולכי רגל
גשר 9017
גשר הולכי רגל
גשר 9068
גשר הולכי רגל
גשר 9073
רחוב הולצברג שמחה
רחוב 3823
רחוב הונא
רחוב 4060
רחוב הופיין
רחוב 2025
"רחוב הופמן יעקב ד""ר"
רחוב 1212
רחוב הופנקו משה
רחוב 4836
רחוב הורודצקי
רחוב 750
רחוב הושע
רחוב 221
שדרות הותיקים
שדרות 3618
רחוב הזוהר
רחוב 584
רחוב הזז חיים
רחוב 873
רחוב הזית
רחוב 755
רחוב הזמיר
רחוב 3635
רחוב הזרם
רחוב 3424
רחוב החבצלת
רחוב 1120
סמטת החובבים
סמטת 253
רחוב החותרים
רחוב 625
רחוב החזיון
רחוב 3659
"שדרות החי""ל"
שדרות 640
רחוב החיטה
רחוב 3115
רחוב החלוצים
רחוב 181
"לא עיר החלוצים - ב""ב"
לא עיר 6532
רחוב החלפנים
רחוב 3025
שביל החצב
שביל 764
רחוב החצוצרה
רחוב 3611
רחוב החרוב
רחוב 3092
רחוב החרמון
רחוב 140
סמטת החרמון
סמטת 449
רחוב החרמש
רחוב 3596
שביל החרצית
שביל 768
רחוב החרש
רחוב 459
רחוב החשמונאים
רחוב 69
רחוב החשמל
רחוב 44
"טיילת הטיילת ע""ש שלמה להט"
טיילת 106
דרך הטייסים
דרך 744
גשר הטייסים
גשר 9034
רחוב הטית זין
רחוב 909
רחוב היהודי זיס
רחוב 3652
רחוב היימן
רחוב 4010
רחוב היינה היינריך
רחוב 3725
רחוב הייקל יוסף דר'
רחוב 3881
רחוב היכל התלמוד
רחוב 412
כיכר היל
כיכר 213
רחוב הילדסהיימר
רחוב 553
גשר הילטון גן העצמאות
גשר 9049
חוף הילטון דרום
חוף 7307
חוף הילטון צפון
חוף 7306
רחוב היסוד
רחוב 3427
שביל היסמין
שביל 763
"לא עיר היצירה - פ""ת"
לא עיר 6556
רחוב הירדן
רחוב 110
רחוב הירקון
רחוב 27
רחוב הירשביין
רחוב 3781
רחוב הירשנברג
רחוב 298
רחוב היתד
רחוב 3376
רחוב הכובשים
רחוב 410
רחוב הכוזרי
רחוב 3232
רחוב הכינור
רחוב 3642
רחוב הכישור
רחוב 3442
שביל הכלנית
שביל 771
כיכר הכנסת
כיכר 435
רחוב הכנסת הגדולה
רחוב 597
רחוב הכרם
רחוב 101
רחוב הכרמל
רחוב 9
סמטת הכרמל
סמטת 1123
רחוב הלה טוני
רחוב 3071
רחוב הלוחמים
רחוב 3834
רחוב הלוטוס
רחוב 3112
רחוב הלוי ז'ק
רחוב 1218
רחוב הלוי משה
רחוב 3070
רחוב הלימון
רחוב 3138
רחוב הלל הזקן
רחוב 120
רחוב הלמד הא
רחוב 904
רחוב הלסינקי
רחוב 505
רחוב הלענה
רחוב 3137
רחוב הלפיד
רחוב 3613
רחוב הלפרין
רחוב 251
רחוב הלר חיים
רחוב 3708
רחוב המאבק
רחוב 741
רחוב המאירי אביגדור
רחוב 2125
רחוב המבצעים
רחוב 3606
רחוב המגדלור
רחוב 3791
רחוב המגיד
רחוב 73
רחוב המגיד מדובנא
רחוב 3188
רחוב המגן
רחוב 3597
כיכר המדינה
כיכר 568
כיכר המושבות
כיכר 405
רחוב המחוגה
רחוב 3364
רחוב המכבי
רחוב 81
רחוב המכבש
רחוב 4007
רחוב המלאכה
רחוב 467
רחוב המלחים
רחוב 3079
רחוב המליץ
רחוב 87
כיכר המלך אלברט
כיכר 439
רחוב המלך ג'ורג'
רחוב 406
רחוב המלך חירם
רחוב 3327
רחוב המנוע
רחוב 3425
רחוב המנור
רחוב 3538
רחוב המסגר
רחוב 475
שדרות המעפילים
שדרות 537
רחוב המערכה
רחוב 1077
שביל המפעל
שביל 3787
רחוב המפרש
רחוב 3081
רחוב המצביאים
רחוב 883
רחוב המצפן
רחוב 3598
רחוב המקצוע
רחוב 694
רחוב המרד
רחוב 3003
רחוב המרפא
רחוב 3166
שביל המרץ
שביל 3788
רחוב המשביר
רחוב 175
רחוב המשוט
רחוב 3082
רחוב המשור
רחוב 3365
רחוב המשלטים
רחוב 3609
רחוב המשמר האזרחי
רחוב 949
רחוב המשנה
רחוב 598
רחוב המתנדב
רחוב 943
רחוב הנביאים
רחוב 188
רחוב הנגב
רחוב 385
רחוב הנגרים
רחוב 3368
רחוב הנוטר
רחוב 951
רחוב הנופש
רחוב 3160
רחוב הנחושת
רחוב 938
שביל הניצנים
שביל 773
"רחוב הנצי""ב"
רחוב 519
שביל הנרקיס
שביל 774
רחוב הנשיאים
רחוב 588
רחוב הס
רחוב 24
רחוב הסבא משפולה
רחוב 3230
רחוב הסבוראים
רחוב 2147
רחוב הסדנה
רחוב 3537
כיכר הסוכנות
כיכר 3839
רחוב הסוללים
רחוב 798
כיכר הסיירים
כיכר 1079
רחוב הסנה
רחוב 3116
רחוב הספינה
רחוב 3075
רחוב העבודה
רחוב 21
רחוב העוגב
רחוב 3644
רחוב העוגן
רחוב 3076
רחוב העליה
רחוב 5
סמטת העליה
סמטת 1127
רציף העליה השניה
רציף 3730
לא עיר העמדות(בת ים)
לא עיר 6568
רחוב העמל
רחוב 3539
לא עיר העצמאות(בת ים)
לא עיר 6566
רחוב הערמון
רחוב 3120
רחוב הפורצים
רחוב 748
רחוב הפטיש
רחוב 3540
רחוב הפטמן
רחוב 789
רחוב הפלך
רחוב 3428
"רחוב הפלמ""ח"
רחוב 1007
רחוב הפנינים
רחוב 3023
שביל הפרגים
שביל 769
רחוב הפרדס
רחוב 269
לא עיר הפרחים
לא עיר 6540
רחוב הפרטיזן היהודי
רחוב 539
רחוב הפרסה
רחוב 901
רחוב הצבי
רחוב 1122
שביל הצבר
שביל 770
רחוב הצדף
רחוב 3039
חוף הצוק הדרומי
חוף 7302
חוף הצוק הצפוני
חוף 7301
רחוב הצורפים
רחוב 3026
שדרות הציונות
שדרות 523
שביל הצלף
שביל 776
רחוב הצנחנים
רחוב 2074
שביל הצפורן
שביל 765
רחוב הצפירה
רחוב 468
רחוב הצרי
רחוב 3108
רחוב הקברניט
רחוב 3078
רחוב הקונגרס
רחוב 32
רחוב הקיקיון
רחוב 3123
רחוב הקליר
רחוב 271
רחוב הקלעים
רחוב 3607
רחוב הקנאים
רחוב 3630
רחוב הקרן
רחוב 3612
רחוב הקשת
רחוב 3595
גשר הקשתות דרך נמיר
גשר 9056
רחוב הר נבו
רחוב 228
רחוב הר סיני
רחוב 364
שדרות הר ציון
שדרות 400
סמטת הר ציון
סמטת 3548
"רחוב הרא""ש"
רחוב 3372
"רחוב הראב""ע"
רחוב 3503
רחוב הראובני דוד
רחוב 3093
רחוב הראל
רחוב 911
כיכר הראל איסר
כיכר 2393
רחוב הרב באזוב דוד
רחוב 1246
רחוב הרב גורן שלמה
רחוב 451
רחוב הרב זעפראני שלמה
רחוב 1215
רחוב הרב טולדנו
רחוב 1195
רחוב הרב ניסים
רחוב 1315
רחוב הרב עובדיה בידאני
רחוב 4131
"לא עיר הרב פרדס (ר""ג)"
לא עיר 6565
רחוב הרב קוק
רחוב 113
רחוב הרבי מבכרך
רחוב 3306
רחוב הרבי מויטבסק
רחוב 3434
רחוב הרבי מלילוב
רחוב 3438
רחוב הרבי מפשיסחא
רחוב 3228
רחוב הרבי מקוטוב
רחוב 3435
רחוב הרבי מקוצק
רחוב 3437
רחוב הרבי מקרלין
רחוב 3436
רחוב הרבסט קרול
רחוב 811
רציף הרברט סמואל
רציף 200
רחוב הרדוף
רחוב 894
"רחוב הרה""ג יחיא מחבוב"
רחוב 4880
רחוב הרוגי מלכות
רחוב 915
רחוב הרודיון
רחוב 1046
רחוב הרותם
רחוב 3523
רחוב הרטגלס
רחוב 986
רחוב הרטוב
רחוב 1089
רחוב הרימון
רחוב 753
רחוב הרכב
רחוב 699
רחוב הרכבי אברהם
רחוב 1012
רחוב הרכבת
רחוב 374
רחוב הרכש
רחוב 2095
רחוב הרמלין יוסף
רחוב 2346
רחוב הרן
רחוב 4077
"רחוב הרנ""ה"
רחוב 4883
"רחוב הרץ יוסף צבי ד""ר"
רחוב 1191
רחוב הרצוג
רחוב 1251
רחוב הרצל
רחוב 2
"לא עיר הרצל - ר""ג"
לא עיר 6525
רחוב הרצפלד אברהם
רחוב 4197
שביל הרקפת
שביל 767
רחוב הררי
רחוב 2009
"סמטת הש""ך"
סמטת 3542
"רחוב הש""ך"
רחוב 3565
כיכר השוטר
כיכר 1321
רחוב השומר
רחוב 129
רחוב השומרון
רחוב 464
רחוב השופט נופך
רחוב 1091
רחוב השופטים
רחוב 334
רחוב השופר
רחוב 3610
רחוב השוק
רחוב 176
סמטת השוק
סמטת 177
שדרות השושנים
שדרות 2006
רחוב השחף
רחוב 3038
רחוב השחקנים
רחוב 2179
רחוב השחר
רחוב 135
רחוב השיבולת
רחוב 3171
רחוב השיטה
רחוב 3524
רחוב השיירות
רחוב 3608
רחוב השילוח
רחוב 3584
רחוב השיפון
רחוב 3150
רחוב השכל
רחוב 4053
"רחוב השל""ה"
רחוב 233
דרך השלום
דרך 730
רחוב השלושה
רחוב 794
שדרות השלכת
שדרות 1114
רחוב השנית
רחוב 422
רחוב השעורה
רחוב 3151
רחוב השפלה
רחוב 388
רחוב השקמה
רחוב 3122
רחוב השרביט
רחוב 3667
רחוב השרון
רחוב 386
רחוב התאנה
רחוב 756
רחוב התבור
רחוב 131
סמטת התבור
סמטת 371
רחוב התורן
רחוב 3077
רחוב התחיה
רחוב 3319
מתחם התחנה מנשיה
מתחם 3942
רחוב התיבונים
רחוב 3527
רחוב התלמי יהושע
רחוב 146
רחוב התמר
רחוב 752
רחוב התנאים
רחוב 2146
שביל התנופה
שביל 3786
רחוב התניא
רחוב 257
"לא עיר התע""ש - גבעתיים"
לא עיר 6535
רחוב התעודה האדומה
רחוב 3033
דרך התערוכה
דרך 203
רחוב התעשיה
רחוב 532
רחוב התקוה
רחוב 4017
רחוב התקומה
רחוב 3216
סמטת התרסי
סמטת 692
רחוב התשעים ושלוש
רחוב 633
רחוב ו'
רחוב 4085
רחוב ואלין משה
רחוב 4200
רחוב ווג'ווד
רחוב 642
כיכר וולך יונה
כיכר 2374
רחוב וולמן יהודה
רחוב 874
רחוב וולפסון
רחוב 33
כיכר וולפסון
כיכר 9550
מבוא וולקר
מבוא 4221
רחוב וורמיזה
רחוב 264
רחוב ויזל
רחוב 276
רחוב ויטל חיים
רחוב 3560
"רחוב ויטנברג (""לאו"")יצחק"
רחוב 2327
"רחוב וייז ג'ורג' ד""ר"
רחוב 2065
רחוב ויינר זאב
רחוב 3096
רחוב ויינשל
רחוב 2211
רחוב וייס איזיק הירש
רחוב 289
רחוב וייס יעקב
רחוב 2197
רחוב ויל קורט
רחוב 4895
רחוב וילון
רחוב 4063
רחוב וילנא
רחוב 254
רחוב וילנסקי משה
רחוב 2254
רחוב וילסון
רחוב 628
רחוב וינגייט
רחוב 636
רחוב וינשטיין נחום
רחוב 2319
רחוב ויסבורג חיים
רחוב 937
רחוב ויסוצקי
רחוב 594
רחוב ויסר חנה ומרדכי
רחוב 1223
רחוב ויצמן
רחוב 472
רחוב ויקטור הוגו
רחוב 3067
רחוב ויתקין
רחוב 243
רחוב וכטנגוב
רחוב 3219
"רחוב ולבה יואל ד""ר"
רחוב 3738
רחוב ולנברג ראול
רחוב 803
רחוב ולנסיה
רחוב 3147
רחוב ונטורה משה
רחוב 1208
רחוב וסרמן יעקב
רחוב 3369
רחוב ועידת קטוביץ
רחוב 554
רחוב וקנין רפי
רחוב 4861
רחוב ורבורג
רחוב 186
רחוב ורד
רחוב 4052
רחוב ורדיאל
רחוב 4013
רחוב ורשבסקי
רחוב 3657
שדרות ושינגטון
שדרות 3558
רחוב ותיק
רחוב 4058
"רחוב ז""ק משה"
רחוב 4882
רחוב ז'בוטינסקי
רחוב 194
"לא עיר ז'בוטינסקי (פ""ת)"
לא עיר 6562
"לא עיר ז'בוטינסקי - ר""ג"
לא עיר 6520
רחוב ז'ורס ז'אן
רחוב 294
רחוב זאב
רחוב 2174
רחוב זאבי רחבעם (גנדי)
רחוב 2368
רחוב זבד
רחוב 4074
רחוב זבולון
רחוב 180
רחוב זהבי דוד
רחוב 3083
רחוב זולא אמיל
רחוב 296
רחוב זולצר
רחוב 3638
רחוב זטורי משה
רחוב 551
רחוב זיגלבוים
רחוב 3661
רחוב זיו רבקה
רחוב 458
רחוב זייד אלכסנדר
רחוב 3645
רחוב זימן יוסף
רחוב 722
רחוב זינגר בשביס יצחק
רחוב 2292
"רחוב זיע""א יוסף חיים"
רחוב 1192
רחוב זיקים
רחוב 3130
רחוב זכות משה
רחוב 970
רחוב זכרון יעקב
רחוב 570
רחוב זכרון קדושים
רחוב 3197
רחוב זכריה
רחוב 201
שביל זכריני
שביל 772
רחוב זלדה (שניאורסון מישקובסקי)
רחוב 3288
רחוב זלוציסטי
רחוב 530
רחוב זלטופולסקי הלל
רחוב 250
רחוב זליבנסקי דויד הלוי
רחוב 2333
רחוב זליג
רחוב 958
רחוב זליגמן מקס
רחוב 2341
רחוב זלצמן פנינה פרופ'
רחוב 2380
רחוב זמיר עמנואל
רחוב 2335
רחוב זמנהוף
רחוב 189
רחוב זמר חנה
רחוב 1302
סמטת זנגביל
סמטת 238
רחוב זנגביל ישראל
רחוב 236
רחוב זעירא מרדכי
רחוב 2265
"רחוב זק""ש נלי"
רחוב 2347
רחוב זרובבל
רחוב 115
רחוב זרובבל יעקב
רחוב 2128
רחוב זרח
רחוב 4015
רחוב זריצקי
רחוב 2251
רחוב זרעים
רחוב 3696
סמטת זרת
סמטת 3698
"שדרות ח""ן"
שדרות 337
רחוב ח'
רחוב 4087
"שדרות חב""ד"
שדרות 3440
רחוב חביב אבשלום
רחוב 2195
רחוב חביבי אמיל
רחוב 3737
רחוב חבקוק
רחוב 225
כיכר חבקין
כיכר 2156
רחוב חבר הלאומים
רחוב 3244
רחוב חברה חדשה
רחוב 571
רחוב חברון
רחוב 91
"רחוב חברת ש""ס"
רחוב 154
רחוב חבשוש חיים
רחוב 396
רחוב חגי
רחוב 208
רחוב חדד סעדיא
רחוב 1197
רחוב חדרה
רחוב 572
רחוב חובבי ציון
רחוב 92
רחוב חובות הלבבות
רחוב 3502
רחוב חודורוב יעקב
רחוב 4889
רחוב חולדה
רחוב 284
רחוב חומה ומגדל
רחוב 790
רחוב חוני המעגל
רחוב 581
רחוב חופשי דוד
רחוב 973
רחוב חזן יעקב
רחוב 2231
רחוב חזנוביץ
רחוב 397
רחוב חזק
רחוב 3313
רחוב חזקיהו המלך
רחוב 3511
"רחוב חי""ש"
רחוב 948
"רחוב חידושי הרי""ם"
רחוב 3433
רחוב חיוג יהודה
רחוב 3509
רחוב חיות פרץ
רחוב 76
רחוב חיותמן
רחוב 1092
רחוב חיי אדם
רחוב 713
רחוב חייבי משה
רחוב 3110
רחוב חיים ואלישע
רחוב 359
רחוב חיל המשמר
רחוב 947
דרך חיל השריון
דרך 3585
רחוב חילו יצחק
רחוב 832
רחוב חילו נאדיה
רחוב 3874
רחוב חיננית
רחוב 3766
רחוב חיסין
רחוב 348
רחוב חירותנו
רחוב 3672
רחוב חכים אליהו
רחוב 2206
רחוב חכם שמעון
רחוב 1259
רחוב חכמי אתונה
רחוב 3551
רחוב חכמי דוד
רחוב 382
סמטת חכמי ישראל
סמטת 1129
שדרות חכמי ישראל
שדרות 3516
שדרות חכמי לובלין
שדרות 3530
רחוב חכמי קירואן
רחוב 665
רחוב חלד יוסף
רחוב 1198
רחוב חלמית
רחוב 3776
רחוב חלץ
רחוב 3279
רחוב חנאניא יעקוב ג'ורג'
רחוב 3136
רחוב חנוך
רחוב 4018
חניון חניון דן- משמר הירדן
חניון 6008
רחוב חנינא בן דוסא
רחוב 3343
רחוב חנינא בן תרדיון
רחוב 3334
רחוב חניתה
רחוב 638
רחוב חננאל אשר
רחוב 4890
רחוב חנקין
רחוב 565
כיכר חסידי אומות עולם
כיכר 1283
רחוב חסידי האומות
רחוב 3224
רחוב חפץ חיים
רחוב 712
רחוב חפץ יאשה
רחוב 2289
רחוב חפר
רחוב 4016
רחוב חצור
רחוב 855
רחוב חצרים
רחוב 3366
רחוב חרוץ
רחוב 795
רחוב חריף אייזיק
רחוב 3717
רחוב חריפאי זהרירה
רחוב 1284
רחוב חשון
רחוב 3681
"רחוב חת""ם סופר"
רחוב 259
"רחוב ט""ז"
רחוב 4095
רחוב ט'
רחוב 4088
רחוב טאג'יר שמואל וסולטנה
רחוב 3886
סמטת טאגור
סמטת 2150
רחוב טאגור רבינדרנת
רחוב 2022
שביל טביוב
שביל 1045
רחוב טבנקין יצחק
רחוב 2152
רחוב טבריה
רחוב 90
רחוב טברסקי
רחוב 650
רחוב טבת
רחוב 3682
רחוב טהון יהושע
רחוב 241
רחוב טוביה הרופא
רחוב 3209
רחוב טובים עמנואל
רחוב 931
רחוב טוכולסקי קורט
רחוב 3824
רחוב טולוז
רחוב 3184
רחוב טולקובסקי
רחוב 858
רחוב טוסקניני
רחוב 536
רחוב טור מלכא
רחוב 1025
רחוב טורטשינר
רחוב 906
רחוב טורי זהב
רחוב 3528
רחוב טורקוב זיגמונד
רחוב 839
רחוב טיומקין
רחוב 55
רחוב טייב יצחק
רחוב 4212
מורד טייגר היל
מורד 105
גשר טייסים
גשר 9035
רחוב טימן יעקב
רחוב 3744
רחוב טירת צבי
רחוב 1256
רחוב טלמון
רחוב 4019
רחוב טראב יעקב הרב
רחוב 3920
רחוב טרומן הרי ס
רחוב 3750
רחוב טרומפלדור
רחוב 84
חוף טרומפלדור
חוף 7311
רחוב טריטש
רחוב 923
רחוב טרפון
רחוב 4020
רחוב טשרנא
רחוב 1136
רחוב טשרניחובסקי
רחוב 783
"רחוב י""א"
רחוב 4090
"רחוב י""ב"
רחוב 4091
"רחוב י""ג"
רחוב 4092
"רחוב י""ז"
רחוב 4096
רחוב י'
רחוב 4089
רמפה י. מצפון לגלויות6201
רמפה 6201
"רמפה י. מצפון לקק""ל 6212"
רמפה 6212
רמפה י.מדרום לאוני' 6105
רמפה 6105
רמפה י.מדרום לגלויות 6116
רמפה 6116
רמפה י.מדרום לגרדיה 6113
רמפה 6113
רמפה י.מדרום להלכה 6108
רמפה 6108
"רמפה י.מדרום לקק""ל 6103"
רמפה 6103
רמפה י.מדרום לשריון 6115
רמפה 6115
רמפה י.מדרום לתחמושת 6111
רמפה 6111
רמפה י.מצפון ל5 מזרח 6215
רמפה 6215
רמפה י.מצפון ל5 מערב 6214
רמפה 6214
רמפה י.מצפון לגארדיה 6203
רמפה 6203
"רמפה י.מצפון לדרך פ""ת6207"
רמפה 6207
רמפה י.מצפון לההלכה 6208
רמפה 6208
רמפה י.מצפון לרוקח 6210
רמפה 6210
רמפה י.מצפון לשלום 6205
רמפה 6205
רחוב יאיר
רחוב 4021
מעבר יבוק
מעבר 716
רחוב יבנאל
רחוב 136
רחוב יבנה
רחוב 50
רחוב יגאל מוסינזון
רחוב 1282
רחוב יגור
רחוב 1009
רחוב יגיע כפיים
רחוב 499
רחוב יד המעביר
רחוב 825
רחוב יד חרוצים
רחוב 683
שדרות יד לבנים
שדרות 637
רחוב ידין יגאל
רחוב 3855
רחוב ידין יוסי
רחוב 3890
רחוב ידעיה הפניני
רחוב 3547
רחוב יהואש
רחוב 315
רחוב יהודה הימית
רחוב 3006
רחוב יהודה הלוי
רחוב 6
רחוב יהודה המכבי
רחוב 502
רחוב יהודה הנשיא
רחוב 2076
רחוב יהודה הצעיר
רחוב 4850
רחוב יהודה מרגוזה
רחוב 3022
שדרות יהודית
שדרות 513
רחוב יהונתן
רחוב 885
רחוב יהושע בן נון
רחוב 190
רחוב יהושע בן פרחיה
רחוב 3339
"רחוב יהל""ל"
רחוב 278
רחוב יואב
רחוב 897
רחוב יואל
רחוב 215
"רחוב יוגב כרמי ד""ר"
רחוב 2003
רחוב יודפת
רחוב 283
רחוב יוחנן בן זכאי
רחוב 59
רחוב יוחנן הגדי
רחוב 583
רחוב יוחנן הורקנוס
רחוב 209
רחוב יוחנן הסנדלר
רחוב 60
רחוב יוחננוף כהן שמואל
רחוב 3866
רחוב יום טוב
רחוב 304
רחוב יון מצולה
רחוב 375
רחוב יונדב
רחוב 4050
רחוב יונה הנביא
רחוב 111
רחוב יוניצ'מן
רחוב 2100
רחוב יונתן הופסי
רחוב 687
מבוא יוסט
מבוא 288
רחוב יוסי בן יוסי
רחוב 3044
רחוב יוסף אליהו
רחוב 341
רחוב יוסף האפרתי
רחוב 972
רחוב יוסף הנשיא
רחוב 61
רחוב יוספי אופירה
רחוב 4878
רחוב יועזר איש הבירה
רחוב 3337
"שדרות יוצ""ר"
שדרות 681
רחוב יורה
רחוב 3699
רחוב יורם
רחוב 4004
רחוב יזהר
רחוב 4055
רחוב יחזקאל
רחוב 214
רחוב יחיאלי
רחוב 159
רחוב יחיעם
רחוב 4057
רחוב יטבת
רחוב 3196
"סמטת יל""ג"
סמטת 273
רחוב ילדי טהרן
רחוב 3226
רחוב ילין דוד
רחוב 488
רחוב ילין מור נתן
רחוב 518
רחוב ילקוט הרועים
רחוב 721
רחוב ים סוף
רחוב 3159
רחוב ימין
רחוב 4006
רחוב ינון
רחוב 791
רחוב יניב
רחוב 1075
רחוב יסוד המעלה
רחוב 39
רחוב יסעור
רחוב 3145
"רחוב יעב""ץ"
רחוב 133
רחוב יעוד ודרך
רחוב 1062
רחוב יעל
רחוב 326
משעול יעקב
משעול 407
"רחוב יעקב שב""י מאור ד'ר"
רחוב 4875
רחוב יעקובוב אוריאל
רחוב 3831
רחוב יערי מאיר
רחוב 2220
רחוב יפה בצלאל
רחוב 53
רחוב יפה נוף
רחוב 242
דרך יפו
דרך 1
רחוב יפעת
רחוב 994
רחוב יפרח
רחוב 1074
רחוב יפת
רחוב 3004
רחוב יפתח
רחוב 1076
גשר יצחק שדה 2
גשר 9060
רחוב יציאת אירופה
רחוב 626
רחוב יציץ
רחוב 993
רחוב יקותיאל
רחוב 4022
רחוב יקותיאלי יוסף
רחוב 2203
רחוב יקינתון
רחוב 3478
רחוב יקנעם
רחוב 728
שדרות ירבלום מרק
שדרות 1111
שדרות ירושלים
שדרות 3001
חוף ירושלים
חוף 7312
רחוב ירושלמי
רחוב 599
מתחם יריד המזרח
מתחם 428
רחוב יריחו
רחוב 229
רחוב ירמיהו הנביא
רחוב 199
"רחוב יש""ר מקנדיאה"
רחוב 3526
רחוב ישורון
רחוב 102
כיכר ישורון אבות
כיכר 2388
רחוב ישיבת וולוז'ין
רחוב 3569
רחוב ישכון
רחוב 378
רחוב ישעיהו
רחוב 207
רחוב ישראל טל
רחוב 1185
רחוב ישראל מסלנט
רחוב 3535
רחוב ישראל מריז'ין
רחוב 3233
רחוב ישראלי יצחק
רחוב 3215
רחוב ישראליס
רחוב 312
רחוב ישרש
רחוב 3701
רחוב יששכרוב חי
רחוב 1200
"רחוב כ""ג יורדי הסירה"
רחוב 205
"רחוב כ""ד"
רחוב 4103
"רחוב כ""ה"
רחוב 4104
"רחוב כ""ז"
רחוב 4106
"רחוב כ""ץ יעקב יוסף"
רחוב 3234
רחוב כ'
רחוב 4099
רמפה כ. מגרדיה לדרום 6114
רמפה 6114
רמפה כ.מגארדיה לצפון 6204
רמפה 6204
רמפה כ.מגלויות לדרום 6117
רמפה 6117
רמפה כ.מגלויות לצפון 6202
רמפה 6202
רמפה כ.מההלכה לדרום 6109
רמפה 6109
רמפה כ.מההלכה לצפון 6209
רמפה 6209
רמפה כ.מהשלום לצפון 6206
רמפה 6206
גשר כ.מוולפסון לצפון6200
גשר 6200
רמפה כ.מכביש 5 לדרום 6101
רמפה 6101
רמפה כ.מכביש 5 לדרום 6102
רמפה 6102
"רמפה כ.מקק""ל לדרום 6104"
רמפה 6104
"רמפה כ.מקק""ל לצפון 6213"
רמפה 6213
רמפה כ.מרוקח לצפון 6211
רמפה 6211
רמפה כ.מרוקח מז.לדרום6106
רמפה 6106
רמפה כ.מרכבת לדרום 6110
רמפה 6110
רמפה כ.מתחמושת לדרום 6112
רמפה 6112
רמפה כ.רוקח מע.לדרום 6107
רמפה 6107
רחוב כביר
רחוב 4024
סמטת כביר
סמטת 4025
לא עיר כביש 5
לא עיר 6503
לא עיר כביש גהה (מזרח)
לא עיר 6557
לא עיר כביש גהה (מערב)
לא עיר 6558
רחוב כהן אלי
רחוב 2242
רחוב כהן הרמן
רחוב 303
כיכר כהן חיים השופט
כיכר 2387
רחוב כהן כגן רחל
רחוב 4900
רחוב כהן עופר
רחוב 3377
רחוב כהנוב ז'קלין
רחוב 3934
רחוב כהנשטם
רחוב 1117
רחוב כוכבי יצחק
רחוב 3590
רחוב כורזים
רחוב 2099
רחוב כורש
רחוב 380
גשר כיכר אתרים (רגלי)
גשר 9048
"מנהרה כיכר מגן דוד ת""ק"
מנהרה 9503
רחוב כיסופים
רחוב 877
רחוב כל ישראל חברים
רחוב 158
כביש ש כניסה דרומית לחניון אביב
כביש ש 5229
חניון כניסה לוולפסון-חולון
חניון 6002
לא עיר כניסה למחסני וולפסון(חולון)
לא עיר 6567
חניון כניסה לקניון אביב
חניון 6000
רחוב כנפי נשרים
רחוב 432
רחוב כנרת
רחוב 137
רחוב כסלו
רחוב 3680
רחוב כפר גלעדי
רחוב 174
רחוב כפר יונה
רחוב 988
רחוב כפר סבא
רחוב 165
רחוב כץ בן-ציון
רחוב 1211
רחוב כצנלסון בת-שבע
רחוב 4069
רחוב כרם התימנים
רחוב 434
רחוב כרם חמד
רחוב 3589
רחוב כרמי
רחוב 4023
רחוב כרמי דב
רחוב 2338
רחוב כרמיה
רחוב 70
רחוב כרמלית
רחוב 119
"רחוב ל""א"
רחוב 4110
"רחוב ל""ה"
רחוב 4113
"רחוב ל""ו"
רחוב 4114
רחוב לאה גולדברג
רחוב 2126
"לא עיר לאן - ר""ג"
לא עיר 6522
